Year,Month,SSTA,month,year
2018,3,0.41,0.208333333,2018.208333
2018,4,0.37,0.291666667,2018.291667
2018,5,0.33,0.375,2018.375
2018,6,0.25,0.458333333,2018.458333
2018,7,0.39,0.541666667,2018.541667
2018,8,0.54,0.625,2018.625
2018,9,0.61,0.708333333,2018.708333
2018,10,0.55,0.791666667,2018.791667
2018,11,0.38,0.875,2018.875
2018,12,0.37,0.958333333,2018.958333
2019,1,0.46,0.041666667,2019.041667
2019,2,0.5,0.125,2019.125
2019,3,0.46,0.208333333,2019.208333
2019,4,0.4,0.291666667,2019.291667
2019,5,0.37,0.375,2019.375
2019,6,0.58,0.458333333,2019.458333
2019,7,0.65,0.541666667,2019.541667
2019,8,0.74,0.625,2019.625
2019,9,0.69,0.708333333,2019.708333
2019,10,0.66,0.791666667,2019.791667
2019,11,0.63,0.875,2019.875
2019,12,0.59,0.958333333,2019.958333
2020,1,0.72,0.041666667,2020.041667
2020,2,0.85,0.125,2020.125
2020,3,0.83,0.208333333,2020.208333
2020,4,0.86,0.291666667,2020.291667
2020,5,0.65,0.375,2020.375
2020,6,0.71,0.458333333,2020.458333
2020,7,0.83,0.541666667,2020.541667
2020,8,0.87,0.625,2020.625
2020,9,0.71,0.708333333,2020.708333
2020,10,0.74,0.791666667,2020.791667
2020,11,0.66,0.875,2020.875
2020,12,0.63,0.958333333,2020.958333
2021,1,0.63,0.041666667,2021.041667
2021,2,0.58,0.125,2021.125
2021,3,0.48,0.208333333,2021.208333
2021,4,0.61,0.291666667,2021.291667
2021,5,0.58,0.375,2021.375
2021,6,0.58,0.458333333,2021.458333
2021,7,0.63,0.541666667,2021.541667
2021,8,0.69,0.625,2021.625
2021,9,0.83,0.708333333,2021.708333
2021,10,0.96,0.791666667,2021.791667
2021,11,0.92,0.875,2021.875
2021,12,0.82,0.958333333,2021.958333
2022,1,0.84,0.041666667,2022.041667
2022,2,0.79,0.125,2022.125
2022,3,0.54,0.208333333,2022.208333
2022,4,0.46,0.291666667,2022.291667
2022,5,0.64,0.375,2022.375
2022,6,0.58,0.458333333,2022.458333
2022,7,0.54,0.541666667,2022.541667
2022,8,0.88,0.625,2022.625
2022,9,0.98,0.708333333,2022.708333
2022,10,0.93,0.791666667,2022.791667
2022,11,0.83,0.875,2022.875
2022,12,0.7,0.958333333,2022.958333
2023,1,0.76,0.041666667,2023.041667
2023,2,0.74,0.125,2023.125
2023,3,0.87,0.208333333,2023.208333
2023,4,0.94,0.291666667,2023.291667
2023,5,1.07,0.375,2023.375
2023,6,1.25,0.458333333,2023.458333
